CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C10291,1010.3828200776792,0.6043981390386299,2691.164004943384,1228.4264405867116,2545.1864583994256,123.80959463375846,0.7526953534670842,0.22772852986329228,0.682315684875533,0.0846682179264379,0,22,6482.818673547241,1413.7195417756748,94.06188046179767,0.3536368758387342,10
C10211,614.1781021386334,0.4187622155766306,337.7389210892606,51.90996169335733,71.73063954399414,298.90928657039063,0.259777117698599,0.24785708872926748,0.2650168293697876,0.5913758734462485,1,1,,305.31942565091686,47.72325766356786,0.03776265521261507,9
C12488,490.91775641355235,0.5198524401482874,124.8904529898582,119.16615716884488,47.220500369381504,225.67914717485158,0.5323084287594022,0.2953021172283674,0.12581333891161922,0.22922224341598801,0,7,7016.1367142854415,235.55001224850753,47.721179519920526,0.25680693952362615,8
C10258,747.7913472525565,0.7362591335213381,4535.761210939698,1769.2644371738957,1408.5622336461652,110.09213973842309,0.9107814891208125,0.9946352671627493,0.5060889959983292,0.018382433466777516,0,39,4745.098238050621,1067.2415836805194,112.11255101700257,0.2928068251660448,6
C10584,1154.105450088708,0.9038912559240393,2336.894417746341,507.266023752368,404.0362612741458,98.63436730905528,0.8334277328587898,0.6127718571405396,0.458448946977035,0.008579414884029964,0,29,7396.429350441747,3025.7648230573686,,0.013640976337580542,9
C10030,764.0072651717173,0.7264516793484485,3381.8488182759215,1107.13369153295,1415.9365067561348,69.40790406821709,0.8241520838955045,0.9417387116047018,0.8943955271131958,0.07225807217790045,0,32,4902.914034114407,2080.4881340583183,14.615140559019636,0.06373774227250228,9
C11273,775.5141295911357,0.9872507746190688,4766.514209993345,1495.9128476955746,1743.5379118887176,70.38146241166149,0.9256083628802693,0.7476851674969376,0.32390023698888754,0.25785335908193474,0,42,4620.109513769506,1826.7972633950178,122.0583770198927,0.25228607917008217,10
C11050,776.0182708294903,0.32084271638113887,273.2126595728662,155.15712471767625,150.55250078264166,386.45563357279536,0.29136889082802503,0.13936577797237695,0.12530532562926264,0.19361551007161784,0,4,3783.9037175671556,350.412993279473,90.8314265658685,0.01961617323017327,10
C11195,2610.2605449535095,0.9508415926712361,6543.581395293947,2946.350354531168,4731.603438671508,382.897724831543,0.9007693043357808,0.3746922041308194,0.9085357264435607,0.0839543100662708,1,65,,1983.6652443118064,159.63439979584948,0.3155871861854997,11
C10662,3998.7481068196867,0.6618370452519662,90.38965701197321,276.30969131247355,270.07243437592024,1800.817155359916,0.4741179555879336,0.11769056953611268,0.18210673013189177,0.47953457872384403,2,13,14189.981389027284,1577.9150740669077,415.89663197177424,0.1579268834586314,11
C10433,1023.0637682372181,0.9168208184296702,796.6099231068947,1924.3765859406826,3147.3652829039916,451.67394312077886,0.9497242279516671,0.8698635265700947,0.7943271240898904,0.20216175865235922,1,64,7770.826346510375,7607.6228267402985,73.66397832239997,0.16879841001524734,11
C10867,2171.755243665685,0.7359711360238435,862.9515461094068,197.89397880190796,211.4729370786985,764.902508061927,0.8254881916433257,0.6677505757851292,0.18748308172824688,0.19794851619919251,5,9,15214.523383214857,1392.270674766667,318.63495369685234,0.030046200082288615,9
C10933,1309.5096910941174,0.7926599081217339,6213.007427808149,4777.3680412284375,3002.275243642151,115.93168313741529,0.9678587281764015,0.8144088747366339,0.9010806660575439,0.41612812176751135,0,70,6458.006665717292,8090.832809563729,224.03633310201482,0.2733884649560953,7
C11973,631.1801553059522,0.22912264827806997,65.96370336694241,290.1891385722002,108.83818499861034,124.7543399295247,0.23917578209131274,0.3442710157245629,0.4726395545364886,0.2909768672585019,0,3,4382.523745269993,315.4907525006027,79.65120198273432,0.24586169206353553,10
C13525,383.6435933215892,0.13353699317167894,386.0150687531973,243.45325906905146,104.01424759340601,264.4339485305121,0.09906673973073404,0.013360878281833662,0.023536821443849675,0.27592717574505093,1,5,3894.1364440318225,310.271071921849,47.991169394190024,0.15895411057960337,8
C12100,663.5779316050057,0.24428229433172624,163.8755428896012,251.69554294576233,118.38277733943872,50.02672202965903,0.27486115118190535,0.11254813316305624,0.5757711092830596,0.06161020252212033,0,3,1336.6052530642019,289.902488900805,68.95956722356539,0.20244779101494317,12
C11500,618.5053898402366,0.2703416488352375,155.99842167182575,402.4828560526322,105.6801012988942,172.60245623369013,0.6667725097586794,0.25867018968984107,0.3818541790456912,0.061941779733114745,1,6,3883.8261740832313,178.23014696707523,,0.15053153054954357,8
C11110,882.8062707733573,0.3415486812577445,52.059815644056016,195.37291223921954,161.52725026042754,173.01675633406154,0.46336751633159734,0.10334957190269167,0.6142177875992407,0.09219930520470128,0,10,3938.7258161488635,401.02813241027695,32.39935981280257,0.31463312455523157,9
C10349,2230.4408640168895,0.9597479360998304,5404.617050105304,4544.206049183316,3471.910844168427,254.67974401310846,0.9828743024942603,0.7363162247758779,0.36560985394370754,0.3043980089031035,2,89,6839.290879114427,1509.8597348129629,164.30466432094565,0.2877825550327607,7
C10358,3657.884319276384,0.3543930066383608,888.5817242029709,293.1686340936523,288.1330157306828,545.0665629487822,0.4581148655538816,0.6115166511558124,0.46440634953526055,0.18034677890360495,5,18,10637.697768113165,1148.6173162279167,423.76690150582016,0.06939697111279333,12
C10653,446.2222618890339,0.3650807546766117,378.15058449073547,307.06462158906743,77.76502601275268,262.0434275829046,0.4570772354177581,0.21491518689272576,0.13743145875881044,0.08363414641268364,0,5,1011.5766953038133,320.00764974254344,60.05262984694616,0.21357308428078559,9
C11487,523.9583744546824,0.7713199055884492,1717.9798354530835,2613.839437111353,949.2687967225158,123.02684596279721,0.6080363019819095,0.857829499265557,0.7627384555308401,0.07560259493270599,0,29,3627.905504059329,2324.3769497017847,111.85683247217219,0.1981775330863558,7
C12733,612.576172034871,0.46265185268079745,255.09092350016354,373.2581682387844,121.95169173476513,129.55659124488966,0.6283664327247184,0.11216815187980562,0.4820890804228697,0.26936485850986125,1,4,4872.9774948905115,441.72147345950464,30.504659551408267,0.0651950695684122,8
C10243,600.9974557960915,0.2239223136323219,4.935815564076904,216.44311127054362,122.04594139041797,225.79019445696744,0.344718110739697,0.5965878596387933,0.3451166471392929,0.0003956727725573706,2,7,3608.081699616154,423.27231398198103,6.358755469697961,0.051848320672937695,9
C11796,349.60613365223617,0.2849331389989535,389.7138409166182,167.256075387098,156.69712768195865,157.16501573284103,0.26859067516935287,0.4492189008756357,0.02323879343389604,0.12168135498281318,0,4,4105.954901167756,196.33079427389214,31.76273491715988,0.2595641949034269,9
C11703,626.944293712354,0.105785395236449,125.8133321279463,202.44241292327249,215.02249883591298,128.02707569821845,0.47734273562566687,0.06264581954492077,0.2341725169142048,0.19841861633922295,0,5,4443.7054172104035,96.90980364627643,36.81272809756854,0.3343297804694992,7
C10280,3034.5027298501086,0.460295286290041,1156.8846079572,717.5085742724085,84.70033799643994,1735.7108984957022,0.08784637439833072,0.363872913157492,0.1834210937215595,0.4256191781423922,4,3,12154.187741143021,1442.14355502883,180.10085952542198,0.3200331657082247,6
C11977,1360.9271104119375,0.3760354545118765,376.88486106264725,625.3723635112681,319.22594254368397,1101.8409685861363,0.3882288970493668,0.09842349322785189,0.6847163707252727,0.5233706929723423,1,6,14053.903187443208,1158.9138397377196,441.84509955097263,0.09153448737662359,8
C10524,4433.927345677633,0.6620605649606018,1752.3117016705437,602.2995179615543,284.3603203592181,907.1903311740232,0.4255723220455638,0.391748189827865,0.2568790198731652,0.28409942670052674,3,10,,1130.8717561565084,349.7756891188282,0.3307347484909669,7
C11499,704.8125051622925,0.4680504437874961,265.2183037408151,200.5984523962676,135.1727272209658,320.2242569146283,0.24845976811500253,0.2106913137131908,0.6009102480851479,0.009291816338287231,0,3,6637.841883227264,623.6460195831154,54.18571689276225,0.07962898978388484,10
C12757,539.0049968056253,0.2405879307540075,280.4893738074701,277.83802622494863,78.66043023007371,325.3636602041771,0.26450025563905455,0.06221885396171137,0.101079310556525,0.22023597060299793,2,5,6930.333173015155,304.52676175910995,36.07466575667449,0.15200538619511225,10
C10046,3263.275158953241,0.41821374502170405,1194.123214231548,178.30898148786923,162.6365180294615,283.7781941570431,0.786593403797039,0.38684190832806414,0.37900895265665235,0.47535166088661157,4,7,12897.517572064742,1686.2124311835116,178.38446721004573,0.05305802124354632,11
C11084,845.9774851969407,0.9574884533447241,1443.6662898533089,2249.30281169061,1506.707891551202,41.818935914458706,0.6923035734132746,0.5400443407218162,0.7436898120894172,0.03339625658780141,0,40,4741.434207734502,1553.3573914309977,110.22352193197315,0.1770301138281308,7
C12179,904.7212438459278,0.27873005957740965,137.2865348761779,211.71616968911462,119.57297489667663,284.49302515597316,0.2681221759438302,0.07699929632528706,0.2566321231658835,0.002673359308625238,1,4,3340.5394180144694,404.9379768770817,54.84600504206963,0.24079255259048155,11
C10553,5147.308949539709,0.5252646937708041,1004.5583975840171,908.0826392380118,350.5669190586517,999.9572486795787,0.5473922715259278,0.6785508427810429,0.48994397430943426,0.18680391647971703,2,16,8868.59124542402,1650.0191748626735,276.20281441051657,0.4128440237047161,7
C10093,2351.751942902606,0.8323845402456908,6600.021784591187,3229.080492762049,4429.488008771324,318.50082172228355,0.8517069405725185,0.8660349055222285,0.878131305175455,0.3224859822572535,3,78,8471.505516605286,8238.371586822865,165.00090622622048,0.21204271951732356,10
C11315,6157.507407985795,0.4226574287700326,552.0848066614255,8.67877080625533,153.49186848966212,1869.9616718510683,0.49345721668394366,0.11091044601705971,0.3571412578460764,0.272962745133263,3,12,11503.27386595567,1144.8602947924596,349.36879262316285,0.09893955280084091,6
C12107,2272.9166948304,0.4305471134701198,999.8767401212048,472.93205264532867,149.18225797965192,2159.1484444948583,0.44315852576885884,0.2153951143265198,0.4402785407952331,0.394711593750724,2,16,13165.415476216218,938.2128801722301,254.19677428756216,0.15978467274682376,11
C10706,621.2019902691279,0.44726268422390136,211.25312769863314,192.66008997555352,53.97045277652047,73.61928866146931,0.18697881763817262,0.008854059550639976,0.016876755334530636,0.2063607776615763,1,8,500.0,422.88721687463294,46.21134201785476,0.17060158586510837,11
C11873,438.39314316285174,0.6524315466221062,108.61935001471142,118.8102597794073,233.44413791116278,304.0629350913579,0.18437184143840335,0.06909611405619574,0.028503952043355832,0.003160843843567503,0,4,1674.8188685058687,414.92831125108603,48.06463948309082,0.13273868311831602,7
C11062,3858.499794937956,0.7100163341939608,1050.2352262146915,472.1957249603538,330.23997292570175,1706.8527887791995,0.929234683568465,0.627286092834391,0.21093465947504036,0.10670310158757167,4,8,9972.685291430613,2272.740411106566,546.7464504664235,0.49882746772044656,11
C12190,3120.7709034190634,0.5135838793581831,570.6916790911938,84.15507315973974,297.06664785423465,1285.4436513545816,0.44591815440507687,0.3344480625490773,0.3267659540522536,0.5467025688591772,6,10,12715.815854231587,1452.4232435777462,281.56495932595624,0.4172725947909108,12
C11080,5824.358324437466,0.4847471191122048,1390.9437182693114,820.1247768890075,185.38648842615578,298.5718589046685,0.27931363520154745,0.21153491929800844,0.2807194680630786,0.684872084127877,1,11,11650.349087100984,1795.193083863815,49.08806101496128,0.2748379050921805,12
C11877,5133.552345286225,0.5925164331327577,868.4454201617053,901.1296942644404,348.75463603328353,2465.5128902945034,0.5768546776860266,0.2872686898130832,0.33563693444590037,0.44633166328489515,2,15,12413.25913375751,1178.5980079683134,730.4341307473934,0.1301040380745279,11
C10777,2007.50433260258,0.9733123502877981,2684.741681587858,570.0460403219186,3266.088694979367,19.03538776474278,0.7562934716409768,0.828393511727831,0.7695918081146741,0.04156625461104782,1,80,6731.155011779978,6568.610941527617,214.67527132301245,0.12854989768208738,8
C10694,3714.5088855591316,0.4013302451356386,675.4782386554981,627.7365705101881,82.12208289269323,1132.9073156162763,0.7362163516901218,0.562677866947402,0.3835008542150162,0.16969178310369448,2,13,12326.075936530086,1439.2248564702104,132.59036382323802,0.18226133618751397,8
C10192,690.3080721726901,0.7923572842838739,3973.046833523633,3083.8786865935617,487.8232662184124,27.68395386660083,0.6434548070831645,0.8129608685840282,0.6348163640208708,0.0009581406998042857,0,29,3736.649432480826,988.310276009568,64.30543269427312,0.3796179277249355,8
C10084,1271.0862844456144,0.6872815526718589,3406.9091938261054,926.7521637369556,671.4804264487652,160.34921881245407,0.8152431562986666,0.8405221657965505,0.7026320157077979,0.04505541112197725,0,28,4166.758076383387,2322.6795113742264,137.38657306096874,0.17091065326239818,6
C10668,5660.550393557154,0.3354977232245042,671.04727295925,502.42908972372646,335.27099454923604,1632.3193731347217,0.5552442228889651,0.6648675392099278,0.1496554450250952,0.15777737950295212,4,10,13924.132543237127,1017.2177567530811,511.91729737649445,0.08343093852944132,7
C11716,972.887967423399,0.9240023049584012,1451.725884231433,1483.0359930420727,1250.568915492482,201.46183996499514,0.8666771322928135,0.8633639158804781,0.5212997165419071,0.08447961234916146,0,37,5484.49753557367,1770.577098037266,108.20781473240982,0.15263197728603015,7
C10566,418.3849253956897,0.23444591939970935,79.71450686670073,290.49054783086865,79.52659707109723,381.697336972673,0.6132146596848534,0.86642878229956,0.3919599292253211,0.04266705212768666,0,10,1265.621500680229,503.0219646609719,33.50706839932098,0.33621551655272064,6
C12131,2962.020344631643,0.374076512284467,592.6121609281025,886.1606073834054,170.91456175882175,2192.7483626577346,0.7851225116936751,0.3927561308014308,0.5366695817830468,0.44968740389540857,5,14,14813.659324407341,1214.0547030357084,97.90691446127593,0.03905760464538044,10
C10336,1388.2283298801085,0.935169582732312,6492.697454976531,4764.867931900685,2627.344571104143,158.42209472030015,0.9362116746082899,0.4512690153961521,0.9862901282641334,0.1331579246159787,0,77,5215.956860761728,4273.067361124893,240.77330412175644,0.03829230723257076,11
C13166,149.6342386496562,0.16923442504323777,300.60018903548934,187.2657384437052,128.2598602918765,152.3678471574574,0.10728249562527849,0.6132871481948181,0.4808241807659717,0.019554365302150812,1,7,4846.9770070462655,215.8778463133563,90.13961506440023,0.2765755260918127,6
C10641,432.8430601419744,0.21379382431795604,175.03002994794798,307.24850532943833,243.35534085939872,131.48715206088087,0.19525231071529356,0.2269044854535422,0.39035068604723977,0.12328506972114413,0,2,2449.7852468472183,330.9541949736757,34.27944350035149,0.31995840131471925,7
C13535,919.1687003618317,0.1480592674498145,40.45567801563726,174.93886722040313,50.539430809530984,406.6678772717861,0.5058374347654214,0.18066065478932716,0.05572639499096896,0.021926019375661226,0,4,2508.1613809609244,451.77860792566236,77.69285491260426,0.2979985459122327,12
C11280,2848.3494588925587,0.9714010258205938,7050.488828687276,2315.380446881326,1642.0948990063944,23.57216401884932,0.7274930710285562,0.9173843528504113,0.7816475516329395,0.16006109756072684,3,78,9785.00386763933,4508.746903708285,165.50567749312114,0.13864350020656693,9
C12779,487.6471600279742,0.14926456879536737,513.980423160996,42.13820781999877,84.61710293995428,16.115479826948928,0.792555201264579,0.3153444888708249,0.0815221734869428,0.10190730056087723,0,10,2201.780434217578,637.1732681834892,51.75298556232423,0.18305053930718307,10
C10508,327.2018460640368,0.18894191734699442,210.9406209471387,195.48033096165403,58.34311099052197,138.90265406757194,0.1343916644899512,0.6008936548193916,0.289666897963886,0.04505815613150122,1,2,500.0,547.1972605199243,65.66829377124125,0.3746646446665056,10
C10176,1056.6708396577098,0.6898631111844593,611.8268540044735,1407.2130137337786,1104.158694675438,105.6864974296253,0.9059583920846073,0.4530547886313946,0.8285211422060927,0.39268258284649354,1,33,4717.345046144628,1852.0367169019603,77.34094351692093,0.1317053103992309,12
C11965,611.1208932006897,0.5089893739918385,79.0079740659462,236.19710107454543,93.16105664704648,156.70193814396322,0.14291201144277646,0.08951101339679032,0.6819122172002091,0.13682235482778757,0,9,772.9398630340652,287.6682146085331,1.3990253534805461,0.04294964606043827,10
C10606,991.0536090234309,0.7766188713570213,4960.77920505175,1689.9588603243924,787.453306144937,153.29300649631517,0.9592108917763111,0.86282688493811,0.3933970303524593,0.03312177227026307,0,34,4477.260960778538,2139.0836531927907,118.38797412839038,0.05066591803279531,11
C11535,406.7926996263516,0.4043831363011412,447.69836972064155,339.93620765713183,47.705808624113175,324.45696318969505,0.07146447829900916,0.1611452948284615,0.22671293678070217,0.16438987256002685,0,4,2496.2081442902672,384.24748607016716,55.62800714182163,0.3184754702257396,6
C10326,257.16227744245356,0.30932797539439794,400.1074654710853,182.54796789309853,161.8855348074834,7.880906638953178,0.08914594590282306,0.15557349337444382,0.6637155069425633,0.1682541768848006,0,8,5203.006834234244,393.2093007523989,80.77820264675245,0.5983100222288861,7
C10434,315.6641596350513,0.7457527644029364,3936.217543036714,1072.7518753965976,1971.060934496384,196.07709282969293,0.43728619279268816,0.22783488944948174,0.6810552673463626,0.08801675312871866,1,36,9523.360711684098,3061.256907088055,120.23542612658392,0.20453831506238987,7
C12339,501.41263172563526,0.5463770465560048,421.58924597228884,123.77760848879376,137.35311250453393,238.6354504560735,0.39482047630980166,0.21733986081008702,0.7563963475717252,0.036346950054104,0,5,4066.629578060839,99.36104754310156,92.06644768493973,0.2586852678147243,8
C11467,1001.6722102586829,0.7512493041673262,1729.1587353820128,2074.8683728730493,1083.5546580016983,109.16357840202727,0.7662086303394465,0.5630890464312434,0.6743197009670245,0.139703732328465,0,35,1368.069523369838,2193.292813906781,2.7023868307425403,0.544603586384567,8
C10713,606.987765314668,0.9048543819003464,2612.9271675573345,1575.9242942613841,1075.603632494161,270.48639593856694,0.620747716197426,0.7009776857313667,0.6158906740203475,0.11627506176721202,0,34,4924.808039113279,1640.1664267748004,89.11514697996334,0.2598499741300551,7
C10468,1564.038579002157,0.990756419936633,6171.436275886848,376.8532524518355,4442.830360553772,357.19961525713666,0.9434568746793757,0.879343385410998,0.6688231957517269,0.525587501133675,0,58,7633.483026876307,3851.0248977236606,146.5336458551019,0.047539583090589255,9
C12238,309.212116120671,0.3185623221899537,444.5926876582067,149.50695460819696,171.04995821084094,357.4547851010795,0.09141921998182158,0.07963469138766752,0.2996319652577794,0.09198447225116069,0,3,6766.322194951799,623.7296382310128,56.98729018139274,0.584256231958815,7
C10599,1036.4297197268147,0.8565726899094306,2673.7762783605654,2234.8710344171786,689.5109686115527,48.03731852307523,0.8196572084659765,0.6014970899645896,0.7164350546545644,0.01139774025446903,0,44,5641.101277769616,1287.0434787614913,104.84969015003026,0.077723897128311,9
C10126,582.7932515282914,0.9029804312421761,435.02481093781535,2036.3098304586829,290.2701426706975,103.72935969170727,0.9014960421426073,0.7655722096272158,0.6521046568398421,0.08991415319652891,0,35,5591.509769757376,1268.3246287180148,,0.24413384627986837,10
C11715,3341.218780813082,0.535700207725281,624.7182837126361,472.96242739610943,333.62865128707415,2150.8432531655776,0.09360429386458996,0.759471006290427,0.27885729913341545,0.6151039277291007,2,9,,1388.1232517926503,287.18029756281317,0.5098816980931195,9
C11043,1808.3578548868782,0.995842527091555,5707.237801310921,1658.0703389729583,3688.549561720465,446.2480394796034,0.960069660643733,0.731154407894693,0.7392566072536084,0.07138116847087364,2,80,8534.39511465654,2028.489011155163,145.54512538778027,0.010568530063137956,11
C11288,789.3168758419553,0.936980408428288,3049.871206650118,2712.0621791202675,1137.17862935279,102.34151815170276,0.5881930542215377,0.145961668763179,0.5403634655639955,0.02637668719610635,0,36,5378.984174904763,670.1264618471344,147.41263541432994,0.17237549547528785,12
C11700,4697.735868566673,0.2386743115489191,131.52362823511987,360.15650213282333,193.23515588439275,1567.989903346958,0.35390491345921266,0.09736836664933088,0.20558211808973778,0.6936728030006459,2,12,15479.089910373954,1443.6113178263713,640.8386332489629,0.49135887075954404,6
C10865,377.44226190312276,0.34540926498378205,268.21341097837785,171.98750187471052,136.7240827988969,106.55943828321418,0.038981649177941065,0.21804653532732438,0.3491781233538407,0.31341303516148444,0,6,2575.6858765797306,397.9484259349125,47.657174502669335,0.21679716894644033,7
C11093,5741.194029571521,0.5469776620570105,691.411507879194,467.3588311527761,174.9028034898169,487.9649117150451,0.45375595093283794,0.5043923293702588,0.2348581065592473,0.5254779451125788,2,14,14244.546096719258,1513.538016256659,,0.17085227407993564,9
C10575,1475.8364064251284,0.8186197847567556,3680.8787882132697,994.7673521299057,3279.4966035705247,262.70713026180255,0.874635178163064,0.5924320344347896,0.4858051345819254,0.3469856429001161,1,72,9230.810790728621,3814.297745199486,251.32218236732416,0.283518140732629,8
C13396,222.8024115202004,0.24482543709516372,412.0027284142019,225.51904368367371,134.6325658475169,157.88070300806737,0.5441056250027597,0.11955994639882041,0.040898672222141906,0.07172039358366838,0,1,4527.845470418114,415.1062542492492,74.06548932249517,0.435716070303001,9
C11127,4239.614897817448,0.5790621674455282,351.8531222766045,263.03942414787053,153.5291787955369,2242.3244195944158,0.6599357342837889,0.6187932155105316,0.49247143628824197,0.4465634974004347,2,13,13787.893482323583,1442.168698431749,560.3064779210749,0.08038313502593498,9
C12816,662.8303524236533,0.3077953735202018,334.76891439388874,75.70449090024839,113.97077673018161,15.362999069905243,0.46685743533510043,0.6600517870935221,0.34663248841588584,0.0016425544282845936,0,6,1304.5511275776093,400.7363434875608,,0.057661402926550066,9
C10427,963.5548655261462,0.8449330806290404,3090.627981353126,342.23988897257846,1069.556901320685,24.94362511984616,0.676078676579471,0.9388869645005424,0.4864825001876023,0.06891572171373375,0,39,7248.393255878636,3732.426520430323,142.67564441548043,0.2687280257420009,11
C11441,204.75150834514602,0.8560763451272051,1937.5544956622034,2562.496454254772,811.8034762643226,22.844414048553418,0.8351395434959836,0.7339081982320012,0.7375537791318273,0.06556785885562123,0,29,3222.4088696538392,1558.2467697218035,119.47708716004459,0.3642163528130519,9
C10372,599.59965824909,0.2724001340421394,267.1412117963087,82.0722973809885,41.20701147063777,328.9470330135183,0.5253008797415272,0.3472509122435908,0.5304256973120237,0.058551138867786616,1,4,806.6475845487967,328.7261672824118,6.250397354198547,0.1837760741127918,10
C10844,3632.8157670431333,0.4193032814353588,283.266953837532,395.6698247412602,261.4268173880157,1385.7108158811864,0.39854213285624424,0.3600073881845318,0.7821948363189097,0.3357024295311746,2,10,12476.454970469422,1566.473173674638,457.30435857131,0.19368742859437277,12
C10981,4322.154931921717,0.3299274101364725,1217.0287744550476,153.09845940948412,122.66365863832429,1926.9781205575373,0.34105155022222094,0.40329575529887457,0.6584830203823215,0.19752362828312475,3,14,13051.996390171566,1345.8913937442562,488.73639907907057,0.36121186292721935,8
C11201,650.9355121278378,0.5940184099491029,2383.6026116927774,57.758412487502255,1060.0946620078216,157.04297073945182,0.921321192065659,0.48475584783679165,0.7502560426242172,0.17142088994539928,0,38,3898.7552169332453,2212.062693513406,57.710658779797,0.34446622484332273,10
C12543,456.59658991512595,0.696810410384257,416.0012541967063,135.0654102358345,79.47204056567517,168.52246058056124,0.21794082139104554,0.3228848981456761,0.36684648892881605,0.17103214214352616,0,3,1869.1526283632418,482.84463775675533,26.72858105530443,0.3517214342001365,9
C10027,2462.6186734009584,0.9771396198923173,5930.1965077740815,2183.6563161705226,1143.4080728985996,280.97859150120166,0.9990237843028905,0.8655059197925827,0.8075682246682977,0.21268974245170363,2,66,7259.722325176428,1993.3510950235977,207.81100884429162,0.33566941289300944,12
C10836,267.9326890263793,0.6729734124313026,2233.523134113915,141.038724398368,2160.377808495454,40.815087425208716,0.8516614279093421,0.6779873512208251,0.9247255410199398,0.0002831427550440012,0,33,3782.7916002181555,1044.6278737373189,27.69091857626905,0.45197149523224867,11
C10003,1576.9213263547942,0.8382081832533971,11012.36270166656,5093.148492118981,3761.1616202503865,789.8752105460458,0.9751500907901313,0.5470791048116633,0.4275937741417613,0.31018666808838113,0,77,7981.428409854844,5491.931029161941,118.97998012397048,0.0074691612079632735,9
C11230,533.1898673498029,0.4920642013562958,2040.5901031938402,806.2362891569447,1580.549537864833,145.6590102083067,0.8474435897296865,0.7883812145820932,0.5109218119468988,0.0655232123011206,1,39,635.2974220965757,1762.4774569859433,156.0715254425529,0.09126259638772695,12
C11148,1616.7947878272234,0.9279581979159425,5182.784428177031,4114.574340227955,2067.5535514796475,1128.5564462856842,0.8790863088160159,0.7080892209648164,0.6365921307582405,0.28515334286246424,0,77,3161.029530208986,6633.455756817164,470.81377414204115,0.20152533976644854,6
C12365,374.14732126144224,0.3034147273651833,218.8058266292357,117.22275042701683,173.46721466581045,72.16861948870533,0.5285752797044196,0.24937349444609755,0.053101848887842314,0.5858228407001684,0,5,2545.945109185774,427.73570320007985,69.78425497294015,0.26718102612788985,6
C11361,496.9380301654009,0.25545739725694505,30.672307632048614,350.6570173857706,115.19509010475417,287.16032890872486,0.41996594662978975,0.4188152103060483,0.6524205004109439,0.34024100698914334,0,3,1417.362899273236,204.10706708340498,37.78562058900775,0.42791860366740414,8
C10912,543.8300655327878,0.1443730130892998,119.59634566576986,125.52060775457636,129.79816544155457,17.516687201993875,0.1550183096636265,0.11542960445330308,0.09374923380195432,0.004031278628793755,1,3,7695.610099894621,111.0286354390787,,0.5111597524182364,10
C10367,1633.3922983935884,0.9529651612779991,6449.157817507491,1250.394125756673,3480.8186059393047,478.78243474907595,0.9685087654081967,0.7352144621846951,0.6049316074485482,0.03049033343131423,2,61,6709.828575368128,10805.704583424635,219.60131529851014,0.4411441830103732,6
C11027,4381.546911499533,0.2728403797159019,469.0586981519389,838.7600097998386,186.39084070372712,805.167488384244,0.46420806761974553,0.2832914919815744,0.43162187354074394,0.39090682392823134,1,8,13301.898728415797,1634.4558726112555,355.55417913090355,0.3415343638776885,9
C11619,1687.7374278861776,0.2747801526940225,657.4922025659515,619.3003043403345,258.272097805398,1428.6547414022968,0.5610807340144899,0.14111667749190665,0.4512056536427449,0.25553862279723216,4,12,12425.335449092054,1385.16111695767,470.20111130230543,0.10996757820981745,9
C13466,232.65491222481387,0.4294044273301214,358.1741013013438,167.73189481403855,29.026214069859833,210.33132461550306,0.2293459714805385,0.17701893846225908,0.08400149353420566,0.2275610718333366,1,4,8676.994917930022,179.5550422619879,44.99825488400203,0.11624299841304334,12
C11151,2832.617893551098,0.7035950838319038,786.4955632286787,608.9992237855772,225.72827709655257,1823.1898410756423,0.3721040177824395,0.1763229253799282,0.1325146643431082,0.7275336110222616,1,12,14453.344940052517,1379.1781112486271,502.9770742985241,0.033585336082301506,10
C11665,834.3054120688411,0.8203121470774574,2739.491284760783,1808.9565455494283,676.8537578607206,118.60006558760864,0.9589168601658268,0.9199300472665501,0.4067192729497538,0.19592979574169375,0,52,1176.5233474306028,1523.4342935089794,37.560428550257996,0.14456601981303346,8
C10965,482.05286114255466,0.4356675771635657,218.31406022643125,369.82513121987853,31.93210643761482,54.072017728831185,0.10479604357670004,0.6260142576502181,0.2274792917645047,0.19063655423490367,1,2,,376.5052619193992,23.047256366407705,0.2544391592735341,7
C10258,1761.2008703895642,0.6480941635787021,382.83380824264157,459.4173505883202,193.1720007884863,959.3400608284633,0.5906055679110969,0.472538456788062,0.023595038761544278,0.18938401379605793,2,14,13277.151804286666,1717.174636401912,581.9863919587831,0.4297242013560906,8
C11424,332.15806653219875,0.302897912018196,377.229176990274,19.942708563192866,11.671774623987545,37.86725549434382,0.2622534974554309,0.05701710235097844,0.13866698939291458,0.04995282724509285,1,8,4754.0120589045255,523.7117101838849,47.38285663805616,0.31012544147672466,9
C10123,780.5588621872198,0.24350980433464864,328.95762044371725,93.18753322042946,126.24068515046748,203.70223382125556,0.31000478717064306,0.27635202533422915,0.21684777205425826,0.02320024148645094,0,6,2658.8908174189733,286.97896442541366,79.09883630052231,0.21132885172440466,8
